episode,return,avg_speed_kmh,avg_queue_m
583,5531.077722,63.287205858930434,171.9489151072817
584,5691.097441,65.13370076756672,177.07888756337476
585,5627.577951,64.29873688060016,174.02253952628084
586,5558.579109,63.699683516776894,173.78190942697057
587,5277.460089,60.692627869501884,167.13793790601096
588,5258.072319,60.48563541500077,166.68366091377035
589,5378.757968,61.20644973225203,163.83466664512753
590,5364.370689,61.64417686181345,169.41087785457603
591,5623.529493,64.69401440686448,178.31268628515124
592,5449.421076,62.84072286694483,174.2888056313449
593,5446.414991,62.47451540629865,170.8772381776192
594,5386.724273,61.38512737747648,164.95758437979242
595,5290.438618,61.40411403329909,173.17125553143276
596,5101.769184,58.547458337020196,160.3271513869465
597,5541.710789,62.801229273850986,166.20306034183398
598,5666.943354,64.90490726349871,176.80379316813793
599,5540.264127,63.533811537519796,173.64943815605847
600,5617.515912,63.94690175965162,171.34269160570318
601,5347.483219,61.26283328385116,167.00473128772455
602,5494.637425,62.869654650795475,170.81009439604193
603,5319.602236,61.76263146198541,174.32612827129864
604,5515.573045,63.75634482920019,177.93236124551743
605,5593.092788,63.77945502161769,171.70348452642006
606,5651.001272,64.4311229282264,173.3944566296845
607,5628.80476,64.25354105233455,173.46834718753365
608,5518.417601,62.7036464173315,167.16833078657734
609,5254.436704,60.27048479136696,164.83512260433855
610,5543.572321,63.56677004799294,173.70334035648975
611,5511.165793,62.7351146164141,168.0873300505231
612,5612.63213,64.4730206617812,177.01086248080162
613,5540.802014,63.75796506167986,175.84614947814387
614,5599.052081,64.03532522851988,173.76557887417974
615,5505.337633,63.250450659161224,173.72637053825355
616,5745.05421,65.83719919264335,179.61747444365997
617,5614.657888,64.46173309662802,176.72917361437766
618,5660.1181,64.82050143976666,176.52850609358032
619,5742.644338,65.38090253027767,175.25533051086447
620,5449.534556,62.976488501532955,175.637005351187
621,5549.30503,63.73984524118444,174.95636660867018
622,5605.265855,64.48769565637535,177.77146864629074
623,5612.518951,64.26024036008114,174.89249101218664
624,5542.240035,63.549629362251245,173.6429573574363
625,5629.034698,64.58304449936556,176.74422013432442
626,5521.481507,63.27524262487255,172.6289673264356
627,5632.380669,64.4773558605289,175.40850285094288
628,5728.840404,65.723662021944,179.83325321052342
629,5711.711233,65.44654720821187,178.48953603568177
630,5455.63115,62.60071206645603,171.37119147733065
631,5494.08597,62.783258363544704,169.99208615676014
632,5772.368537,65.7684002929847,176.65329153844795
633,5464.0654,62.85990165273995,173.26023317414413
634,5593.198094,64.00928228559165,173.9929816891966
635,5695.359905,65.16848270480527,177.07150165719392
636,5685.727192,65.04661000794117,176.65550078762666
637,5584.593119,64.31700023312297,177.78724245447575
638,5676.794422,65.100120704089,177.93500521968846
639,5531.031221,63.44176592942227,173.49839087915853
640,5795.048828,66.2961064761416,180.04032908462085
641,5807.489546,66.34378095677292,179.4803473659462
642,5601.34779,64.29012978364354,176.12231534955063
643,5801.435499,66.51150264888118,181.66206827198815
644,5698.658963,65.17689249801202,176.88067802996144
645,5697.450131,65.15271780373506,176.73966714087848
646,5722.194202,65.66821841593679,179.83266731899735
647,5716.865377,65.66323032470846,180.2268551261328
648,5735.355814,65.79179216108923,179.97160381163252
649,5765.004176,65.83544657896856,177.93745109967435
650,5541.829905,63.94840162768144,177.66485755945803
651,5769.612593,65.88673708766306,178.06632148578242
652,5778.879444,66.02786804697753,178.70539343461257
653,5422.436931,63.30094698544246,181.13972563905088
654,5790.383964,66.26398415959866,180.10784463703894
655,5755.067057,65.79986060542092,178.40968466686243
656,5766.790565,65.75140512171038,176.94817081979846
657,5801.435499,66.51150264888118,181.66206827198815
658,5714.975789,65.50147535363074,178.766771135035
659,5743.253199,66.18423628832686,183.23792960636231
660,5700.675199,65.31933124459493,178.1370458922599
661,5669.550947,64.74472332695179,174.98465437194832
662,5801.435499,66.51150264888118,181.66206827198815
663,5709.709027,65.43701330590174,178.5610474656549
664,5564.490034,64.0109688715947,176.4021858480901
665,5481.847419,62.55032042892933,168.68258604593436
666,5608.084802,64.42467751924869,176.90637502838678
667,5740.820951,65.85870053389505,180.18525945595113
668,5679.409723,64.81105716643563,174.82642808907784
669,5679.985974,65.19620373070138,178.62987281807827
670,5693.788787,65.17716561753883,177.28925723049088
671,5557.573633,63.838730756002384,175.25617144603092
672,5749.935238,65.8492790180448,179.3315203738424
673,5727.550805,65.5933517455005,178.6376170600827
674,5682.348338,65.28665553652951,179.3375271743045
675,5677.852719,65.14971423371777,178.34274905481328
676,5775.246591,66.13043748458414,180.03382557743365
677,5588.885302,64.15563454169906,175.8159035512366
678,5668.628498,64.77413395595936,175.35563142184094
679,5568.491261,63.68275054292688,172.78656697430137
680,5801.435499,66.51150264888118,181.66206827198815
681,5664.847064,65.07039870378466,178.63339834721947
682,5706.707639,65.27793441902624,177.22037425363735
683,5686.144476,65.37475118946766,179.90213886270564
684,5801.435499,66.51150264888118,181.66206827198815
685,5615.961689,64.43321344163085,176.33532702682152
686,5768.552154,66.27216602635102,182.0089807879979
687,5618.348911,64.54818501106381,177.28610752386393
688,5736.618969,65.76743954215866,179.62281470068783
689,5728.058076,65.5353219449142,178.0150464315191
690,5735.355814,65.79179216108923,179.97160381163252
691,5801.435499,66.51150264888118,181.66206827198815
692,5530.078142,63.421928253167046,173.37943737248835
693,5745.476329,65.84104061810949,179.620712131727
694,5678.159064,64.93650911141349,176.18516915125923
695,5754.607305,65.81806791925487,178.630070483481
696,5615.676747,65.15013141189812,183.52825187027207
697,5768.200204,65.85175438652522,177.8341935579923
698,5779.756733,66.18918689884835,180.2454745954407
699,5686.00487,65.2047654703778,178.2139155603488
700,5789.619963,66.23692811353943,179.90095087225302
701,5604.873542,64.36779630788106,176.60516791198097
702,5728.303427,65.57143744515746,178.3557555453708
703,5713.309708,65.42482810737366,178.13913873936178
704,5619.493707,64.01513431529003,171.86020087468475
705,5654.61436,64.68155971357842,175.59773383034795
706,5740.690464,65.83608270351596,179.96995507188691
707,5664.588878,64.92069534671865,177.1578802788867
708,5570.000388,63.65929906731776,172.42629165010626
709,5474.747264,62.66375724519303,170.4086337925463
710,5616.061174,64.12836667330845,173.27856887572258
711,5488.295386,63.86797221350709,181.32177328270672
712,5656.792731,64.67831007114569,175.383706443486
713,5654.356558,65.54759829705422,184.27960310566718
714,5595.76191,64.33828349690265,177.0693425038363
715,5588.127196,64.62251286664234,180.54786229932142
716,5813.522103,66.46558671016952,180.1956918614158
717,5573.421023,63.82321944168314,173.7804424745504
718,5723.181034,65.35142359661099,176.58248311477504
719,5749.231672,65.84420401589172,179.3394008566826
720,5538.533022,64.38090474522743,182.2646289118749
721,5555.627282,63.549140302912264,172.52246282944185
722,5471.799232,63.86886742707108,182.7054049580221
723,5584.250495,64.0971883239664,175.61767529474307
724,5612.199011,64.3015408676915,175.33215778523967
725,5495.054657,62.987984657289765,171.95862513717577
726,5484.767831,63.854901768492304,181.48503177075696
727,5453.423349,62.08898836323398,166.43793786885036
728,5574.896344,64.00996166211586,175.52492131800255
729,5540.781621,63.54205087279674,173.6887069656515
730,5627.729055,64.19549012051421,172.97747995168592
731,5652.903968,64.4760324167251,173.68499351962996
732,5794.723646,66.11109877630786,178.21735055723482
733,5612.770266,64.28199037386932,175.08904827062523
734,5377.08475,61.489505491626595,166.80465905697213
735,5588.935389,63.81431545762145,172.3985388048673
736,5575.117444,63.63146375849927,171.72151721174677
737,5358.512434,61.71722376917301,170.629534833192
738,5347.597453,60.82713877706256,162.6382666818874
739,5396.917229,61.11355827036165,161.39248027635077
740,5398.537038,62.19251629920926,172.04707645162983
741,5574.902599,63.957163193279484,174.9964153149717
742,5290.738319,61.33427826548138,172.44792275370492
743,5728.346316,65.3946018386624,176.58382541817954
744,5064.748433,58.03169521212409,158.2545827082705
745,5586.858989,64.10697601273523,175.49817773542753
746,5481.184853,63.13546181637006,174.58921378764848
747,5572.180482,63.238795174785565,168.03957823629497
748,5580.542238,63.94476698198256,174.4024833165374
749,5460.510069,63.03218066122896,175.2793008386888
750,5456.403414,62.84419068390386,173.74162231248707
751,5647.678979,64.68809312488708,176.24101629059732
752,5801.435499,66.51150264888118,181.66206827198815
753,5525.337393,63.153074988604644,171.08596715965206
754,5538.958773,63.47018400484459,173.12194232103508
755,5687.076844,65.17181890471063,177.79511873145617
756,5353.096144,61.33831867299952,167.2918413983741
757,5555.665233,63.54454183655662,172.47331559621574
758,5487.57679,63.13074338813885,174.00936802620328
759,5483.616246,63.09685879763376,174.00056750022924
760,5674.737921,65.4902539560028,182.00771282665755
761,5597.951604,64.47663447157942,178.27037773840675
762,5753.367428,65.64519262389699,177.00464056821752
763,5663.947855,64.75920259199059,175.5963713513914
764,5715.255555,65.49794609135111,178.70816466577136
765,5622.486794,64.55594226075576,177.01885640879718
766,5734.443581,65.79083483700103,180.03804994168692
767,5662.416516,64.77560065220172,175.887963550401
768,5578.585533,63.86076393187135,173.7255115739771
769,5770.982659,66.10275659168134,180.11234432518825
770,5801.435499,66.51150264888118,181.66206827198815
771,5722.746718,65.31369800803448,176.24142028049204
772,5682.840447,65.00878533311162,176.51781608699136
773,5475.75434,62.80465337118523,171.73367201145575
774,5729.124335,65.5686443082258,178.25941513083288
775,5619.783807,64.53233006541726,177.0079833868758
776,5575.499051,63.71233625530507,172.4984416592597
777,5679.468328,65.15677809846105,178.2787536840944
778,5670.161145,65.3054384366475,180.54095562638312
779,5602.667842,64.38284841090545,176.93949731242563
780,5669.297063,65.52149537904101,182.77353190971536
781,5739.552004,65.84838074851405,180.18780716848238
782,5801.435499,66.51150264888118,181.66206827198815
783,5469.527285,63.05504007713228,174.75646038627383
784,5801.435499,66.51150264888118,181.66206827198815
785,5763.402036,65.86331658712628,178.34966285550382
786,5474.221387,62.883705783549296,172.6519422328296
787,5673.59757,65.12884793603197,178.48868183444222
788,5700.765964,65.01034435094087,175.03961313974116
789,5801.435499,66.51150264888118,181.66206827198815
790,5719.029337,65.50103816310803,178.42460354600584
791,5673.416469,65.09723764996961,178.18767070997117
792,5658.14418,64.98130614304732,178.30104645712058
793,5717.764523,65.50548898355564,178.57451289347327
794,5718.303664,65.48803991542893,178.35509378563881
795,5679.843428,65.15228098659132,178.20252423118043
796,5620.736118,64.18799352475551,173.48525872415334
797,5638.34801,64.66830745697857,176.8207404393541
798,5511.989464,63.1207097002202,171.87464170316335
799,5666.387352,65.29008053894943,180.70185937949552
800,5732.561007,65.70521314180625,179.33871419144555
801,5795.454937,66.3148216506694,180.19363844968456
802,5565.247309,63.915160293091404,175.38099382966757
803,5755.058179,65.89414650818398,179.35328347019308
804,5801.435499,66.51150264888118,181.66206827198815
805,5801.435499,66.51150264888118,181.66206827198815
806,5671.382669,65.08942886788932,178.27906628055246
807,5409.305802,62.79015671220022,177.12608362838236
808,5524.530121,64.19279823593473,181.55047231703747
809,5760.436379,65.95009185459868,179.46455359067684
810,5722.003669,65.5036115879787,178.20247678699263
811,5801.435499,66.51150264888118,181.66206827198815
812,5726.02091,65.8183455203152,181.01504603036227
813,5674.321305,64.97386219502891,176.87851323870967
814,5659.088214,64.81887237455375,176.59803928074217
815,5741.040073,65.40894370286598,175.66943094098778
816,5677.838251,65.14972748842844,178.3440873396129
817,5790.351854,66.38389106863855,181.30958950287632
818,5554.212272,65.08457998860207,187.9947772430936
819,5679.07448,65.09702979719687,177.71409133357025
820,5676.193304,65.09386668370752,177.92255819056598
821,5801.435499,66.51150264888118,181.66206827198815
822,5764.008674,66.06682848978858,180.33422873449777
823,5764.008674,66.06682848978858,180.33422873449777
824,5801.435499,66.51150264888118,181.66206827198815
825,5798.38244,66.32397546114257,180.04121798292982
826,5666.156896,65.03894871742132,178.20974585040832
827,5734.024786,65.7525379082804,179.68998025752845
828,5801.435499,66.51150264888118,181.66206827198815
829,5701.05623,65.60237621713279,180.93574302219739
830,5652.902226,64.74061714224224,176.3309858951147
831,5739.776556,65.59416613739775,177.62694840108517
832,5773.193392,66.32651009482684,182.16565157818192
833,5787.235663,66.15862578863462,179.31661932267028
834,5801.435499,66.51150264888118,181.66206827198815
835,5793.894481,66.32227245340383,180.39818448448284
836,5739.43355,65.82623592301061,179.97623002252047
837,5568.555829,64.12177091535165,177.17139005664203
838,5793.90987,66.25182400771077,179.69241757183687
839,5741.779467,65.69702018158169,178.48857959995524
840,5809.216698,66.4145074874454,180.04368339523128
841,5476.09769,62.8890215357334,172.5487411615683
842,5726.927369,65.74236368278308,180.17968938072028
843,5801.435499,66.51150264888118,181.66206827198815
844,5733.927276,65.77928150166989,179.9655419957653
845,5754.903558,65.73631277740164,177.78783127897975
846,5745.051079,65.74350627863893,178.68080616858978
847,5721.818137,65.39684643809647,177.15028633041692
848,5754.773562,65.96074024306738,180.04293896688884
849,5740.510281,65.85651603989479,180.18930362375872
850,5751.450425,65.77949731493251,178.50743774518844
851,5654.758313,65.15999499480658,180.3700905375966
852,5667.624264,65.6823740872931,184.52171884335175
853,5658.79524,65.29502946951874,181.3840246635918
854,5771.266964,66.0709092276643,179.77017858562894
855,5773.61885,66.41123848480329,182.9774806975061
856,5732.120029,65.72927375733653,179.61606848892242
857,5664.219095,65.01531705352846,178.13491263199595
858,5801.435499,66.51150264888118,181.66206827198815
859,5650.808643,64.6086241280918,175.18552107216965
860,5795.454937,66.3148216506694,180.19363844968456
861,5749.897562,65.61659704514942,177.0078402482935
862,5592.422264,64.16389273374772,175.60373865018667
863,5746.090619,65.7325333172382,178.48444822497785
864,5773.106184,65.94307391396588,178.33855711121095
865,5772.044725,66.18396064648944,180.83587939723913
866,5567.486348,63.73135344391085,173.3563387348163
867,5733.515806,65.7982866778473,180.18988296915384
868,5481.540985,62.90074140920008,172.2123319680597
869,5689.778138,64.85306939075515,174.38251575183415
870,5673.93225,65.12601669164303,178.43247942112933
871,5694.623742,65.61584892407777,181.6065107730934
872,5675.363615,65.12271858410064,178.2802179398128
873,5801.435499,66.51150264888118,181.66206827198815
874,5737.584186,65.8288174746245,180.15615925664403
875,5644.102522,64.84958034204509,178.15392657957213
876,5743.034386,65.79163201374728,179.33012130126917
877,5712.368156,65.42453162601265,178.21463656714886
878,5782.31812,66.1195601384027,179.3357580307373
879,5801.435499,66.51150264888118,181.66206827198815
880,5753.69597,65.69797268494068,177.50506271506887
881,5666.915109,65.33755614375771,181.13263570763132
882,5801.435499,66.51150264888118,181.66206827198815
883,5666.823375,64.99544015879566,177.7191203053544
884,5663.857559,65.44122690248878,182.42413908624658
885,5801.435499,66.51150264888118,181.66206827198815
886,5772.570613,66.06621908016099,179.61463972338632
887,5744.23024,65.73814474586013,178.69559413825002
888,5798.431337,66.43947134186017,181.19210200445065
889,5801.140005,66.36811990979668,180.25286536293177
890,5737.848394,65.79782876451911,179.82425484740435
891,5617.289297,64.37886350999067,175.68119368539234
892,5819.077742,66.39797897142354,179.05664453415835
893,5779.175244,66.14980456420037,179.90010867587716
894,5650.437158,64.6336028220799,175.46626504460573
895,5765.681059,66.18070721906442,181.33365059414172
896,5777.45019,65.91742280995408,177.72004562549697
897,5801.435499,66.51150264888118,181.66206827198815
898,5734.22103,65.61254122714963,178.27365979271636
899,5666.087314,64.83891003953588,176.2151575528389
900,5727.899417,65.60241520184213,178.69920060727543
901,5672.316267,64.92877079956652,176.59468577112094
902,5684.098314,64.8452384673999,174.77752520971205
903,5676.840429,65.10017713219887,177.93173557640043
904,5692.740481,65.26737025776559,178.27866248933054
905,5686.778396,64.99805612688473,176.08236158443208
906,5738.20636,65.79445480577546,179.7606847432571
907,5801.435499,66.51150264888118,181.66206827198815
908,5707.696982,65.42094978687918,178.56808271898987
909,5801.435499,66.51150264888118,181.66206827198815
910,5734.32382,65.76194478026159,179.75912947325938
911,5642.81794,64.54873041261115,175.2524757718021
912,5714.021126,65.19255920285438,175.7571648602426
913,5801.435499,66.51150264888118,181.66206827198815
914,5695.049107,65.0755588201318,176.16816262010119
915,5801.435499,66.51150264888118,181.66206827198815
916,5744.894646,65.81456323110365,179.40441177722707
917,5741.969502,65.78247931741922,179.3273346623701
918,5737.516544,65.65288984278726,178.40251973872194
919,5644.366654,64.70207103720415,176.65682256615872
920,5766.524277,65.89696335496637,178.42594379754854
921,5741.861724,65.85862219756476,180.09774494690228
922,5777.124595,66.17451740602736,180.31812447428652
923,5801.435499,66.51150264888118,181.66206827198815
924,5818.290682,66.52147180046887,180.35716121031106
925,5801.435499,66.51150264888118,181.66206827198815
926,5801.435499,66.51150264888118,181.66206827198815
927,5801.435499,66.51150264888118,181.66206827198815
928,5744.215671,65.69594912377615,178.27485198366097
929,5801.435499,66.51150264888118,181.66206827198815
930,5801.435499,66.51150264888118,181.66206827198815
931,5806.932829,66.43144394062716,180.4033703192667
932,5785.525266,66.15319940391677,179.40488851851856
933,5764.768932,66.38468196520041,183.44940862671527
934,5776.06776,66.53801745042337,184.0411944685586
935,5735.987174,65.81123437115828,180.11341251969688
936,5776.368738,65.83773839403435,177.0133224704786
937,5802.426276,66.40411984142644,180.50567543420365
938,5748.390688,65.85050843621161,179.4725270218938
939,5732.120029,65.72927375733653,179.61606848892242
940,5661.974047,64.89143715464422,177.08320098212644
941,5723.909125,65.51980564451578,178.20562940262437
942,5801.435499,66.51150264888118,181.66206827198815
943,5730.191976,65.7631510599724,180.1155126274495
944,5801.435499,66.51150264888118,181.66206827198815
945,5801.435499,66.51150264888118,181.66206827198815
946,5675.247281,65.11496852369146,178.21241185991428
947,5773.254772,66.12860540885596,180.18148978780633
948,5764.008674,66.06682848978858,180.33422873449777
949,5801.435499,66.51150264888118,181.66206827198815
950,5801.435499,66.51150264888118,181.66206827198815
951,5801.435499,66.51150264888118,181.66206827198815
952,5801.435499,66.51150264888118,181.66206827198815
953,5722.194202,65.66821841593679,179.83266731899735
954,5801.435499,66.51150264888118,181.66206827198815
955,5771.63733,66.35212597585476,182.55148222370357
956,5731.89117,65.74205961191315,179.76299861563524
957,5801.435499,66.51150264888118,181.66206827198815
958,5741.714449,65.76769759225158,179.20077186035877
959,5720.005282,65.67832144015826,180.11610757604993
960,5801.435499,66.51150264888118,181.66206827198815
961,5801.435499,66.51150264888118,181.66206827198815
962,5801.435499,66.51150264888118,181.66206827198815
963,5778.516952,66.13775440905174,179.83446476803752
964,5801.435499,66.51150264888118,181.66206827198815
965,5801.435499,66.51150264888118,181.66206827198815
966,5801.435499,66.51150264888118,181.66206827198815
967,5757.174044,65.8042680072714,178.27817638093535
968,5801.435499,66.51150264888118,181.66206827198815
969,5801.435499,66.51150264888118,181.66206827198815
970,5801.435499,66.51150264888118,181.66206827198815
971,5758.763403,65.91523771790692,179.25542695965802
972,5801.435499,66.51150264888118,181.66206827198815
973,5796.898911,66.49187431518001,181.84383389205283
974,5716.414359,65.26560965274479,176.28823331364134
975,5738.796942,65.80693497686728,179.83627124227587
976,5801.435499,66.51150264888118,181.66206827198815
977,5732.181477,65.57523612098673,178.07057149993818
978,5801.435499,66.51150264888118,181.66206827198815
979,5690.423733,65.25521692505622,178.3501915359033
980,5742.78196,65.85368068693816,179.9716435204314
981,5782.445061,66.51398079350018,183.269386210569
982,5724.365302,65.48170786642606,177.78663682425858
983,5773.969824,66.10601496165556,179.89599758260562
984,5794.468439,66.24949675869163,179.62259768942488
985,5801.435499,66.51150264888118,181.66206827198815
986,5738.77744,65.78493047108856,179.61785135142023
987,5572.210629,63.86464149781744,174.29552919543852
988,5801.435499,66.51150264888118,181.66206827198815
989,5801.435499,66.51150264888118,181.66206827198815
990,5797.439169,66.28094719824915,179.68954125572344
991,5801.435499,66.51150264888118,181.66206827198815
992,5736.925736,65.77633737414592,179.68622908345048
993,5801.435499,66.51150264888118,181.66206827198815
994,5789.860402,66.4078903021889,181.59053618016742
995,5801.435499,66.51150264888118,181.66206827198815
996,5801.435499,66.51150264888118,181.66206827198815
997,5737.6385,65.74065317995718,179.2699901230563
998,5687.616822,65.40936619183016,180.12559340021295
999,5801.435499,66.51150264888118,181.66206827198815
1000,5801.435499,66.51150264888118,181.66206827198815
1001,5732.654877,65.79118493754069,180.1906096413327
1002,5758.81261,65.9860487633671,179.95943681629583
1003,5764.000757,66.08751750240165,180.541778582565
1004,5742.72661,65.81114161857305,179.55086533954807
1005,5775.246591,66.13043748458414,180.03382557743365
1006,5801.435499,66.51150264888118,181.66206827198815
